CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,TechSupport,MonthlyCharges,TotalCharges,Churn
C08279,Male,0,No,Yes,35,DSL,One year,Credit card (automatic),No,71.62,2547.68,No
C08280,Male,0,No,No,26,Fiber optic,Month-to-month,Bank transfer (automatic),No,87.58,2267.03,No
C08281,Male,1,No,Yes,24,Fiber optic,Month-to-month,Electronic check,Yes,102.79,2549.67,No
C08282,Female,0,Yes,No,34,DSL,Two year,Bank transfer (automatic),No,62.7,2124.12,No
C08283,Female,0,No,Yes,7,Fiber optic,Month-to-month,Mailed check,No,82.31,629.13,No
C08284,Male,0,No,No,9,Fiber optic,Month-to-month,Credit card (automatic),No,96.21,854.47,Yes
C08285,Female,0,No,No,17,DSL,One year,Electronic check,No,69.08,1162.17,No
C08286,Female,0,No,Yes,17,No,One year,Electronic check,No,23.09,465.16,No
C08287,Male,0,No,No,8,Fiber optic,Month-to-month,Electronic check,No,100.18,805.05,Yes
C08288,Male,1,Yes,Yes,10,DSL,Month-to-month,Credit card (automatic),No,45.02,483.08,No
C08289,Male,0,No,No,56,No,Two year,Mailed check,No,21.49,1204.63,No
C08290,Female,0,No,No,42,DSL,Two year,Electronic check,No,88.39,3748.68,No
C08291,Female,1,Yes,Yes,0,Fiber optic,Month-to-month,Mailed check,Yes,101.48,22.05,No
C08292,Female,0,Yes,Yes,8,DSL,One year,Electronic check,No,71.52,603.52,Yes
C08293,Male,0,Yes,No,21,Fiber optic,Month-to-month,Electronic check,Yes,73.87,1587.57,Yes
C08294,Male,0,No,No,29,Fiber optic,One year,Bank transfer (automatic),No,61.72,1882.09,No
C08295,Female,0,No,No,10,Fiber optic,Month-to-month,Electronic check,No,81.77,808.98,No
C08296,Female,0,No,Yes,35,DSL,One year,Mailed check,Yes,65.7,2451.32,No
C08297,Female,0,No,No,14,DSL,Month-to-month,Mailed check,No,74.33,1039.57,No
C08298,Female,1,Yes,No,6,Fiber optic,Month-to-month,Mailed check,No,71.73,416.9,No
C08299,Male,0,No,Yes,39,DSL,Two year,Electronic check,No,62.59,2452.44,No
C08300,Female,0,Yes,Yes,15,DSL,Month-to-month,Bank transfer (automatic),No,56.49,897.07,No
C08301,Female,0,No,No,11,Fiber optic,One year,Electronic check,No,86.79,924.87,Yes
C08302,Male,0,Yes,Yes,19,No,Month-to-month,Mailed check,No,30.62,657.06,Yes
C08303,Female,0,Yes,No,23,DSL,Month-to-month,Electronic check,Yes,56.5,1311.73,No
C08304,Male,0,Yes,No,9,DSL,Month-to-month,Mailed check,No,52.63,377.6,Yes
C08305,Male,0,No,No,3,No,Month-to-month,Mailed check,No,22.93,138.84,Yes
C08306,Male,0,Yes,No,5,No,Month-to-month,Bank transfer (automatic),Yes,31.47,160.26,No
C08307,Male,0,No,No,35,Fiber optic,One year,Bank transfer (automatic),No,91.41,3192.47,No
C08308,Male,0,No,Yes,17,DSL,One year,Mailed check,Yes,47.48,864.71,No
C08309,Male,0,No,No,14,Fiber optic,Two year,Electronic check,Yes,70.27,998.84,No
C08310,Female,0,No,No,27,Fiber optic,Month-to-month,Bank transfer (automatic),No,96.76,2592.21,Yes
C08311,Male,0,Yes,No,11,DSL,Month-to-month,Credit card (automatic),No,44.1,477.4,No
C08312,Male,0,No,No,22,Fiber optic,Month-to-month,Electronic check,No,77.38,1657.92,Yes
C08313,Male,0,Yes,Yes,27,Fiber optic,Two year,Electronic check,No,82.68,2260.28,No
C08314,Female,0,Yes,No,11,Fiber optic,Month-to-month,Electronic check,No,85.5,999.37,Yes
C08315,Male,1,No,No,14,Fiber optic,Month-to-month,Mailed check,No,84.42,1293.39,No
C08316,Male,0,Yes,No,21,Fiber optic,Month-to-month,Electronic check,No,92.95,1896.04,No
C08317,Female,0,Yes,No,22,Fiber optic,Month-to-month,Credit card (automatic),No,103.64,2313.01,No
C08318,Female,1,No,No,20,Fiber optic,Month-to-month,Mailed check,No,84.24,1685.41,No
C08319,Female,0,Yes,No,20,DSL,Month-to-month,Electronic check,No,48.86,1019.76,Yes
C08320,Female,0,No,No,17,Fiber optic,Month-to-month,Credit card (automatic),No,88.35,1525.07,No
C08321,Male,0,No,Yes,15,Fiber optic,Month-to-month,Electronic check,Yes,81.61,1183.22,Yes
C08322,Female,0,No,No,11,No,One year,Electronic check,No,19.61,215.1,No
C08323,Male,0,Yes,No,22,Fiber optic,One year,Electronic check,Yes,93.72,2096.78,No
C08324,Male,0,No,No,28,DSL,One year,Electronic check,No,45.75,1287.55,No
C08325,Male,0,Yes,Yes,2,No,Month-to-month,Bank transfer (automatic),Yes,18.54,0.0,No
C08326,Female,0,Yes,No,17,Fiber optic,Month-to-month,Electronic check,No,82.64,1407.8,Yes
C08327,Male,0,No,No,16,No,One year,Bank transfer (automatic),No,34.84,611.82,No
C08328,Female,0,No,No,22,DSL,Month-to-month,Bank transfer (automatic),No,67.37,1543.84,No
C08329,Female,0,No,No,24,DSL,Month-to-month,Electronic check,No,71.77,1790.36,Yes
C08330,Male,0,No,No,28,DSL,Two year,Mailed check,Yes,51.68,1462.16,No
C08331,Female,0,No,No,17,No,Two year,Mailed check,No,45.6,766.54,No
C08332,Female,0,No,Yes,35,No,Two year,Credit card (automatic),No,21.18,780.52,No
C08333,Female,0,No,No,61,Fiber optic,Two year,Electronic check,Yes,92.08,5629.15,No
C08334,Male,0,No,No,48,DSL,Two year,Electronic check,No,62.39,2946.77,Yes
C08335,Female,0,Yes,No,21,DSL,One year,Credit card (automatic),Yes,51.23,1046.6,No
C08336,Male,1,No,Yes,28,Fiber optic,Month-to-month,Electronic check,No,81.13,2322.01,Yes
C08337,Female,0,No,No,40,Fiber optic,Two year,Electronic check,No,92.1,3691.41,No
C08338,Female,0,No,No,71,Fiber optic,Two year,Bank transfer (automatic),No,91.54,6468.44,No
C08339,Male,0,No,No,19,DSL,Month-to-month,Electronic check,No,64.2,1199.32,No
C08340,Female,0,Yes,No,9,Fiber optic,Month-to-month,Mailed check,Yes,98.88,929.8,Yes
C08341,Female,0,No,No,27,DSL,Month-to-month,Credit card (automatic),No,75.31,1960.91,Yes
C08342,Female,0,No,Yes,27,Fiber optic,Two year,Mailed check,No,82.79,2251.68,No
C08343,Male,0,No,No,8,Fiber optic,One year,Mailed check,No,75.53,647.55,No
C08344,Male,0,No,Yes,9,No,Month-to-month,Electronic check,No,15.0,202.98,No
C08345,Female,0,No,Yes,23,Fiber optic,Month-to-month,Bank transfer (automatic),No,90.62,2105.87,Yes
C08346,Female,0,No,No,29,Fiber optic,Two year,Bank transfer (automatic),Yes,101.9,2880.19,No
C08347,Female,0,No,No,21,DSL,One year,Electronic check,No,62.72,1364.37,Yes
C08348,Male,0,No,No,16,No,Month-to-month,Electronic check,Yes,22.99,406.8,No
C08349,Male,1,No,No,16,DSL,Month-to-month,Bank transfer (automatic),No,72.34,1250.17,No
C08350,Female,0,No,Yes,9,DSL,Month-to-month,Mailed check,No,49.93,545.31,Yes
C08351,Female,0,No,Yes,4,No,Month-to-month,Mailed check,No,23.81,117.81,No
C08352,Male,1,Yes,No,30,Fiber optic,One year,Mailed check,No,72.37,2143.45,Yes
C08353,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,No,92.91,326.93,No
C08354,Female,1,Yes,No,14,DSL,Month-to-month,Electronic check,No,46.45,718.98,No
C08355,Male,0,No,Yes,21,No,One year,Credit card (automatic),No,36.92,799.61,No
C08356,Male,0,No,No,22,DSL,Month-to-month,Mailed check,No,55.2,1224.75,No
C08357,Male,0,Yes,No,61,DSL,Two year,Mailed check,No,83.44,5192.38,No
C08358,Female,0,Yes,Yes,18,DSL,Month-to-month,Electronic check,No,33.22,574.09,No
C08359,Male,0,Yes,Yes,9,DSL,Month-to-month,Electronic check,No,63.23,565.71,No
C08360,Male,0,No,No,10,No,Month-to-month,Electronic check,Yes,29.68,339.13,Yes
C08361,Female,0,No,Yes,8,Fiber optic,Month-to-month,Electronic check,Yes,79.6,644.01,No
C08362,Male,0,No,Yes,4,Fiber optic,Month-to-month,Mailed check,Yes,109.97,475.37,No
C08363,Male,0,Yes,No,5,No,Month-to-month,Mailed check,No,43.82,288.49,No
C08364,Male,0,Yes,No,8,DSL,One year,Electronic check,No,67.63,502.79,No
C08365,Female,0,No,No,12,DSL,Month-to-month,Credit card (automatic),No,54.24,644.18,No
C08366,Female,0,No,No,5,Fiber optic,Month-to-month,Mailed check,No,79.77,500.5,No
C08367,Male,1,Yes,Yes,22,Fiber optic,Two year,Bank transfer (automatic),No,73.94,1659.01,No
C08368,Female,0,Yes,Yes,28,Fiber optic,Month-to-month,Electronic check,Yes,91.06,2565.56,No
C08369,Female,0,No,Yes,21,DSL,One year,Electronic check,No,39.34,822.97,No
C08370,Male,0,Yes,No,10,Fiber optic,Month-to-month,Bank transfer (automatic),No,86.13,921.01,Yes
C08371,Male,0,Yes,No,9,DSL,Month-to-month,Electronic check,No,61.6,531.81,No
C08372,Male,0,Yes,No,15,DSL,Month-to-month,Electronic check,No,47.01,771.66,Yes
C08373,Male,0,No,No,23,DSL,Month-to-month,Electronic check,No,65.8,1508.91,No
C08374,Female,1,No,No,57,DSL,Two year,Electronic check,No,55.21,3123.75,No
C08375,Female,0,No,No,15,Fiber optic,Month-to-month,Mailed check,Yes,85.35,1240.67,No
C08376,Male,1,No,No,31,DSL,One year,Bank transfer (automatic),No,58.97,1844.16,No
C08377,Male,0,Yes,No,22,No,One year,Electronic check,No,18.72,432.82,Yes
C08378,Male,0,No,Yes,25,No,Month-to-month,Electronic check,No,21.5,511.25,No
C08379,Female,0,No,No,29,Fiber optic,One year,Credit card (automatic),No,91.54,2639.53,Yes
C08380,Male,0,No,No,7,No,Month-to-month,Electronic check,No,38.35,188.02,No
C08381,Female,0,Yes,No,28,No,One year,Bank transfer (automatic),Yes,34.7,972.21,No
C08382,Male,0,Yes,No,9,Fiber optic,One year,Credit card (automatic),No,97.15,1017.95,No
C08383,Female,1,No,No,16,Fiber optic,Month-to-month,Electronic check,No,67.09,985.46,Yes
C08384,Female,0,No,Yes,9,No,Month-to-month,Electronic check,Yes,15.0,171.9,Yes
C08385,Male,0,Yes,No,1,Fiber optic,Month-to-month,Credit card (automatic),No,72.77,112.41,No
C08386,Female,0,No,Yes,11,DSL,Month-to-month,Electronic check,No,46.41,509.33,No
C08387,Female,0,Yes,No,28,Fiber optic,Month-to-month,Electronic check,No,80.03,2268.01,Yes
C08388,Male,0,No,No,37,DSL,Two year,Mailed check,No,45.43,1663.9,No
C08389,Female,0,Yes,Yes,18,DSL,Month-to-month,Electronic check,Yes,56.02,993.7,No
C08390,Male,0,Yes,Yes,20,DSL,Month-to-month,Credit card (automatic),No,52.36,1096.88,No
C08391,Female,0,No,No,18,DSL,Month-to-month,Electronic check,No,75.64,1258.74,No
C08392,Male,1,No,No,29,DSL,Month-to-month,Mailed check,Yes,58.12,1682.55,No
C08393,Female,0,Yes,No,28,No,Month-to-month,Mailed check,No,45.59,1312.78,No
C08394,Female,0,No,No,7,DSL,Month-to-month,Mailed check,No,78.48,556.96,Yes
C08395,Female,0,Yes,No,5,DSL,Month-to-month,Mailed check,No,57.51,365.17,Yes
C08396,Female,0,No,Yes,18,DSL,Month-to-month,Credit card (automatic),No,58.75,1082.74,No
C08397,Female,0,Yes,No,23,Fiber optic,One year,Credit card (automatic),Yes,94.3,2198.68,No
C08398,Male,0,No,Yes,25,No,Two year,Electronic check,Yes,15.0,412.81,No
C08399,Female,0,No,No,2,DSL,Month-to-month,Bank transfer (automatic),No,69.8,112.94,No
C08400,Female,0,No,Yes,23,DSL,One year,Electronic check,No,78.25,1844.12,No
C08401,Female,0,Yes,No,27,Fiber optic,Month-to-month,Mailed check,No,75.22,2137.05,No
C08402,Female,0,Yes,No,24,Fiber optic,One year,Electronic check,No,86.27,1994.75,No
C08403,Female,1,Yes,No,24,DSL,Month-to-month,Bank transfer (automatic),No,53.2,1248.18,No
C08404,Female,0,No,Yes,20,DSL,One year,Electronic check,Yes,72.04,1480.17,No
C08405,Male,0,No,No,59,Fiber optic,Two year,Bank transfer (automatic),Yes,105.25,6216.31,No
C08406,Male,0,Yes,No,22,DSL,One year,Electronic check,Yes,44.07,984.96,No
C08407,Male,1,No,Yes,8,No,One year,Credit card (automatic),No,26.07,238.87,No
C08408,Male,0,No,No,28,DSL,One year,Mailed check,Yes,64.36,1759.5,No
C08409,Female,0,No,Yes,17,DSL,Month-to-month,Credit card (automatic),No,68.44,1144.66,No
C08410,Male,0,No,No,18,No,One year,Bank transfer (automatic),No,17.15,342.54,No
C08411,Male,0,No,No,11,No,Month-to-month,Credit card (automatic),No,18.74,197.51,No
C08412,Female,1,No,No,18,DSL,Month-to-month,Bank transfer (automatic),No,78.26,1357.86,No
C08413,Male,1,Yes,Yes,21,No,Month-to-month,Bank transfer (automatic),No,15.0,309.33,No
C08414,Male,1,Yes,No,33,Fiber optic,One year,Electronic check,No,86.52,2886.34,No
C08415,Male,0,Yes,Yes,1,DSL,Month-to-month,Mailed check,No,53.69,156.9,No
C08416,Male,1,No,No,6,Fiber optic,One year,Electronic check,No,80.88,487.32,No
C08417,Female,0,Yes,Yes,15,DSL,One year,Electronic check,No,80.76,1238.49,No
C08418,Female,0,No,No,17,DSL,Month-to-month,Bank transfer (automatic),No,60.4,990.43,No
C08419,Female,0,Yes,No,26,DSL,Month-to-month,Electronic check,Yes,77.77,1938.21,No
C08420,Male,1,Yes,No,23,Fiber optic,Two year,Mailed check,No,101.89,2307.27,Yes
C08421,Female,0,No,No,56,No,Two year,Electronic check,No,38.32,2157.94,No
C08422,Male,0,No,No,3,Fiber optic,Month-to-month,Electronic check,Yes,67.73,255.98,No
C08423,Male,0,Yes,Yes,20,DSL,Month-to-month,Electronic check,No,59.87,1182.15,Yes
C08424,Male,0,No,Yes,0,Fiber optic,Month-to-month,Electronic check,No,99.06,15.72,Yes
C08425,Male,0,Yes,No,3,Fiber optic,Month-to-month,Electronic check,No,99.74,338.89,No
C08426,Male,0,Yes,Yes,20,Fiber optic,Month-to-month,Mailed check,Yes,86.82,1644.25,Yes
C08427,Male,0,No,No,31,DSL,Two year,Electronic check,Yes,63.07,2014.7,No
C08428,Female,0,No,No,61,Fiber optic,Two year,Credit card (automatic),Yes,73.53,4462.52,No
C08429,Male,0,No,No,22,Fiber optic,One year,Credit card (automatic),Yes,54.64,1253.72,No
C08430,Male,0,Yes,No,19,Fiber optic,Month-to-month,Electronic check,No,75.62,1486.48,No
C08431,Male,1,Yes,No,13,DSL,Month-to-month,Electronic check,Yes,80.93,1131.98,No
C08432,Female,0,Yes,No,7,DSL,One year,Electronic check,No,45.45,351.21,Yes
C08433,Male,0,No,No,19,Fiber optic,One year,Credit card (automatic),No,88.42,1720.44,Yes
C08434,Female,0,No,No,9,No,Month-to-month,Bank transfer (automatic),Yes,34.05,389.57,No
C08435,Female,0,Yes,No,30,Fiber optic,One year,Bank transfer (automatic),Yes,77.31,2292.35,No
C08436,Male,0,No,No,25,No,One year,Credit card (automatic),No,20.0,529.81,No
C08437,Male,0,Yes,No,35,DSL,One year,Credit card (automatic),No,55.66,1967.7,No
C08438,Male,0,Yes,Yes,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,84.7,260.63,Yes
C08439,Female,0,No,Yes,20,Fiber optic,One year,Bank transfer (automatic),No,91.51,1823.06,No
C08440,Male,0,Yes,No,6,Fiber optic,Month-to-month,Credit card (automatic),No,91.92,618.96,No
C08441,Male,0,Yes,No,32,No,One year,Credit card (automatic),Yes,15.0,500.41,No
C08442,Male,0,No,No,29,No,Month-to-month,Mailed check,No,41.43,1188.82,No
C08443,Female,1,Yes,No,14,Fiber optic,Month-to-month,Credit card (automatic),Yes,84.11,1256.32,No
C08444,Male,0,No,No,18,Fiber optic,Month-to-month,Bank transfer (automatic),No,56.87,1028.16,No
C08445,Male,0,No,Yes,25,No,Month-to-month,Mailed check,No,15.0,357.36,No
C08446,Female,0,No,No,23,Fiber optic,Two year,Mailed check,Yes,80.87,1836.99,No
C08447,Female,0,No,No,23,No,Month-to-month,Bank transfer (automatic),No,16.4,445.8,Yes
C08448,Female,0,No,No,64,No,Two year,Mailed check,No,15.0,996.2,No
C08449,Male,0,No,No,3,Fiber optic,Month-to-month,Credit card (automatic),No,83.49,225.52,Yes
C08450,Female,0,No,No,0,Fiber optic,Month-to-month,Electronic check,Yes,100.82,28.7,Yes
C08451,Female,0,Yes,No,10,Fiber optic,One year,Credit card (automatic),No,91.94,942.58,No
C08452,Male,0,Yes,Yes,8,DSL,Month-to-month,Electronic check,No,48.8,448.83,Yes
C08453,Female,0,No,Yes,13,Fiber optic,One year,Electronic check,Yes,106.26,1462.39,No
C08454,Male,0,Yes,Yes,13,DSL,Month-to-month,Credit card (automatic),No,70.13,893.77,No
C08455,Female,0,Yes,No,19,Fiber optic,One year,Electronic check,No,72.5,1342.04,No
C08456,Male,0,No,Yes,3,No,Month-to-month,Credit card (automatic),Yes,15.0,119.81,No
C08457,Female,0,No,Yes,30,DSL,One year,Electronic check,No,58.71,1785.19,Yes
C08458,Male,0,Yes,No,6,DSL,Month-to-month,Credit card (automatic),No,65.75,439.22,No
C08459,Female,0,Yes,No,7,Fiber optic,One year,Electronic check,Yes,98.11,689.94,No
C08460,Male,0,Yes,No,16,DSL,One year,Electronic check,No,42.17,678.32,No
C08461,Female,0,Yes,No,6,Fiber optic,Month-to-month,Credit card (automatic),No,84.64,470.94,No
C08462,Female,0,Yes,No,19,Fiber optic,Month-to-month,Electronic check,No,87.82,1738.49,No
C08463,Male,0,No,No,34,DSL,One year,Credit card (automatic),No,63.29,2176.7,No
C08464,Female,0,Yes,No,43,DSL,Two year,Credit card (automatic),No,53.87,2375.03,No
C08465,Female,0,No,No,20,No,Month-to-month,Electronic check,Yes,28.66,620.01,No
C08466,Male,0,Yes,No,22,DSL,One year,Mailed check,No,68.06,1495.76,No
C08467,Male,0,Yes,No,26,Fiber optic,Month-to-month,Electronic check,Yes,65.23,1755.26,No
C08468,Female,0,Yes,No,14,No,Month-to-month,Electronic check,Yes,24.79,388.87,No
C08469,Male,0,Yes,Yes,41,No,Two year,Mailed check,Yes,15.0,662.01,No
C08470,Male,0,No,Yes,9,DSL,One year,Bank transfer (automatic),No,42.34,326.36,No
C08471,Male,0,Yes,Yes,7,Fiber optic,One year,Credit card (automatic),Yes,67.92,391.12,No
C08472,Male,0,No,No,8,Fiber optic,Month-to-month,Electronic check,No,72.77,519.43,No
C08473,Male,0,No,No,27,Fiber optic,Month-to-month,Electronic check,Yes,90.2,2550.23,No
C08474,Male,0,No,No,17,Fiber optic,One year,Bank transfer (automatic),No,78.88,1335.28,No
C08475,Female,1,No,No,41,Fiber optic,Two year,Electronic check,No,95.5,3882.7,Yes
C08476,Female,0,Yes,Yes,29,DSL,One year,Bank transfer (automatic),Yes,61.65,1882.82,No
C08477,Male,0,No,No,18,Fiber optic,Month-to-month,Mailed check,No,87.51,1618.97,Yes
C08478,Female,0,No,Yes,22,Fiber optic,Month-to-month,Credit card (automatic),Yes,97.27,2116.43,Yes
C08479,Female,0,Yes,No,22,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,71.01,1494.14,Yes
C08480,Female,0,Yes,No,34,DSL,One year,Mailed check,No,62.18,2138.5,No
C08481,Male,0,No,No,21,DSL,Month-to-month,Bank transfer (automatic),No,60.86,1268.92,No
C08482,Male,1,Yes,No,18,No,Month-to-month,Credit card (automatic),No,23.38,473.34,No
C08483,Female,1,Yes,No,30,DSL,One year,Credit card (automatic),Yes,75.19,2335.26,No
C08484,Female,0,Yes,No,30,DSL,One year,Electronic check,No,65.79,2036.68,Yes
C08485,Female,0,Yes,No,27,Fiber optic,One year,Mailed check,Yes,77.7,2094.52,Yes
C08486,Female,0,Yes,Yes,46,Fiber optic,Two year,Mailed check,No,75.61,3493.04,No
C08487,Male,0,No,Yes,19,DSL,Month-to-month,Mailed check,No,58.33,1178.33,No
C08488,Female,0,No,No,48,Fiber optic,Two year,Electronic check,Yes,97.77,4683.68,Yes
C08489,Male,0,No,No,14,Fiber optic,One year,Bank transfer (automatic),No,92.39,1304.6,No
C08490,Male,0,No,Yes,62,Fiber optic,Two year,Electronic check,Yes,88.59,5615.11,Yes
C08491,Female,1,No,No,8,No,Month-to-month,Electronic check,No,16.28,103.19,No
C08492,Male,0,No,No,20,DSL,Month-to-month,Electronic check,No,55.01,1155.31,Yes
C08493,Male,0,No,No,27,Fiber optic,One year,Electronic check,No,57.95,1587.09,No
C08494,Female,0,Yes,No,61,DSL,Two year,Electronic check,No,69.79,4270.76,No
C08495,Male,0,Yes,Yes,21,Fiber optic,One year,Bank transfer (automatic),Yes,91.28,1935.06,No
C08496,Female,1,No,No,7,Fiber optic,One year,Credit card (automatic),No,116.66,746.68,Yes
C08497,Female,1,Yes,Yes,29,DSL,Month-to-month,Mailed check,Yes,62.97,1877.65,No
C08498,Female,0,No,Yes,33,Fiber optic,One year,Electronic check,Yes,98.55,3231.24,No
C08499,Male,0,Yes,No,17,DSL,One year,Credit card (automatic),Yes,65.32,1133.9,Yes
C08500,Male,0,No,Yes,23,DSL,One year,Electronic check,No,60.04,1371.59,No
C08501,Male,0,No,No,28,Fiber optic,One year,Electronic check,No,90.45,2536.04,No
C08502,Male,0,No,Yes,28,Fiber optic,Month-to-month,Electronic check,Yes,90.84,2530.02,No
C08503,Male,0,Yes,No,32,DSL,One year,Mailed check,Yes,60.14,1929.92,No
C08504,Female,0,No,No,10,No,Month-to-month,Bank transfer (automatic),Yes,31.69,270.2,No
C08505,Male,0,Yes,Yes,65,DSL,Two year,Credit card (automatic),No,77.74,5178.81,Yes
C08506,Female,0,Yes,Yes,28,DSL,One year,Mailed check,No,61.81,1738.26,No
C08507,Male,0,Yes,Yes,34,DSL,One year,Mailed check,No,73.61,2608.53,No
C08508,Female,0,No,No,46,DSL,Two year,Electronic check,No,74.57,3431.06,No
C08509,Female,0,No,No,19,DSL,Month-to-month,Mailed check,No,64.68,1237.04,Yes
C08510,Male,0,Yes,No,26,Fiber optic,Month-to-month,Credit card (automatic),No,96.19,2471.72,No
C08511,Male,0,Yes,Yes,27,Fiber optic,One year,Mailed check,No,62.18,1741.92,No
C08512,Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,Yes,79.96,132.88,No
C08513,Female,1,No,No,14,No,Month-to-month,Electronic check,Yes,24.4,311.47,No
C08514,Female,1,Yes,No,23,Fiber optic,Two year,Mailed check,No,86.73,2016.75,No
C08515,Male,0,No,No,35,DSL,One year,Bank transfer (automatic),No,69.57,2455.01,No
C08516,Male,0,Yes,Yes,0,DSL,Month-to-month,Mailed check,No,51.99,0.0,No
C08517,Female,0,No,Yes,21,DSL,Month-to-month,Bank transfer (automatic),Yes,43.79,958.78,No
C08518,Female,0,Yes,Yes,25,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,84.88,2034.49,No
C08519,Male,0,No,Yes,16,DSL,One year,Bank transfer (automatic),No,45.94,723.53,No
C08520,Female,0,No,Yes,25,Fiber optic,Month-to-month,Credit card (automatic),No,78.32,1907.43,Yes
C08521,Male,0,No,No,45,Fiber optic,Two year,Credit card (automatic),Yes,69.51,3137.55,No
C08522,Male,0,No,No,34,Fiber optic,One year,Electronic check,No,102.47,3573.12,No
C08523,Male,0,Yes,Yes,22,Fiber optic,Month-to-month,Bank transfer (automatic),No,87.08,1833.16,No
C08524,Male,1,No,Yes,28,DSL,Month-to-month,Bank transfer (automatic),No,53.94,1550.62,No
C08525,Female,0,Yes,Yes,26,DSL,One year,Electronic check,No,49.98,1297.52,No
C08526,Male,1,No,No,13,Fiber optic,Month-to-month,Credit card (automatic),No,78.97,1013.03,Yes
C08527,Male,0,Yes,No,0,DSL,Month-to-month,Electronic check,Yes,78.2,59.64,Yes
C08528,Female,0,Yes,No,43,DSL,Two year,Bank transfer (automatic),No,42.15,1731.0,No
C08529,Female,0,No,No,24,Fiber optic,Month-to-month,Electronic check,No,81.64,1931.52,No
C08530,Female,0,No,No,17,DSL,Month-to-month,Bank transfer (automatic),No,62.36,1021.09,Yes
C08531,Female,0,No,No,23,Fiber optic,One year,Electronic check,Yes,72.75,1605.5,Yes
